time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-15T12:29:29.000Z,60.2263,-152.8874,103.4,1.6,ml,12,158.399987328001,0.2003243,0.3,ak,ak11531247,2015-03-18T17:19:58.707Z,"29km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-15T12:25:22.000Z,61.488,-146.5454,26,1.4,ml,20,50.3999959680003,0.296444,0.66,ak,ak11529123,2015-03-18T17:19:17.976Z,"41km NNW of Valdez, Alaska",earthquake
2015-03-15T12:18:14.140Z,33.471,-116.5696667,8.6,0.62,ml,27,78,0.03603,0.2,ci,ci37339056,2015-03-16T18:24:31.179Z,"13km SE of Anza, California",earthquake
2015-03-15T12:11:26.460Z,33.3455,-116.8623333,16.55,0.57,ml,29,93,0.008093,0.24,ci,ci37339048,2015-03-16T18:24:34.205Z,"1km S of Palomar Observatory, California",earthquake
2015-03-15T12:06:57.400Z,33.6358333,-116.7285,16.31,0.9,ml,37,56,0.05147,0.19,ci,ci37339040,2015-03-16T18:26:09.920Z,"10km NNW of Anza, California",earthquake
2015-03-15T11:59:31.200Z,19.2962,-155.3928,3.4,2.4,Ml,,90,0.03593261,0.22,hv,hv60872711,2015-03-15T12:05:20.080Z,"13km NE of Pahala, Hawaii",earthquake
2015-03-15T11:58:44.075Z,36.2122,-115.2355,7.4091,1.31,ml,16,131.91,0.126,0.1665,nn,nn00487061,2015-03-15T12:56:59.904Z,"9km WNW of Las Vegas, Nevada",earthquake
2015-03-15T11:53:32.600Z,33.712,-116.7551667,19.41,0.47,ml,20,102,0.03419,0.11,ci,ci37339032,2015-03-16T18:24:54.045Z,"5km SW of Idyllwild, California",earthquake
2015-03-15T11:51:45.000Z,60.3987,-147.7728,20,1.7,ml,20,154.799987616001,0.5353959,0.56,ak,ak11529121,2015-03-18T17:19:17.065Z,"65km SE of Whittier, Alaska",earthquake
2015-03-15T11:49:29.000Z,51.4203,-178.1383,5.5,2.5,ml,5,197.999984160001,,0.96,ak,ak11531244,2015-03-18T17:04:00.731Z,"51km S of Tanaga Volcano, Alaska",earthquake
2015-03-15T11:48:18.000Z,62.3547,-149.6164,5.8,0.9,ml,12,100.799991936001,,0.86,ak,ak11531243,2015-03-18T16:54:40.190Z,"24km NNE of Y, Alaska",earthquake
2015-03-15T11:43:35.000Z,61.4517,-140.3812,15.9,1.6,ml,17,172.799986176001,,0.62,ak,ak11529120,2015-03-18T16:54:07.559Z,"173km WNW of Haines Junction, Canada",earthquake
2015-03-15T11:36:21.010Z,38.8079987,-122.7703323,2.42,0.52,md,10,128,0.009644,0.03,nc,nc72411655,2015-03-15T12:06:05.440Z,"3km NNW of The Geysers, California",earthquake
2015-03-15T11:30:16.320Z,38.8266678,-122.8548355,2.83,0.79,md,18,75,0.001817,0.02,nc,nc72411645,2015-03-15T11:55:06.080Z,"10km WNW of The Geysers, California",earthquake
2015-03-15T11:22:14.200Z,35.6646,5.6814,10,4.7,mb,,93,2.983,0.98,us,us10001mic,2015-03-15T19:24:47.341Z,"3km ESE of Ras el Aioun, Algeria",earthquake
2015-03-15T11:04:33.780Z,36.6121667,-121.071,9.51,0.88,md,22,67,0.04207,0.09,nc,nc72411630,2015-03-17T22:40:06.200Z,"30km NE of Soledad, California",earthquake
2015-03-15T10:54:30.000Z,60.3629,-152.3349,84.9,1.3,ml,7,136.799989056001,,0.16,ak,ak11531241,2015-03-18T16:54:39.469Z,"26km ESE of Redoubt Volcano, Alaska",earthquake
2015-03-15T10:50:53.980Z,37.482,-118.8386667,3.3,2.78,md,31,60,0.1081,0.05,nc,nc72411625,2015-03-16T23:45:06.931Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-03-15T10:49:06.610Z,38.8429985,-122.8673325,2.2,1.04,md,15,66,0.003163,0.02,nc,nc72411620,2015-03-15T11:25:04.499Z,"12km W of Cobb, California",earthquake
2015-03-15T10:49:01.560Z,38.8435,-122.8675,1.89,0.76,md,29,65,0.003607,0.04,nc,nc72411615,2015-03-18T17:23:04.633Z,"12km W of Cobb, California",earthquake
2015-03-15T10:48:48.480Z,38.8428345,-122.8668365,1.64,0.92,md,16,65,0.003159,0.05,nc,nc72411610,2015-03-15T11:04:07.676Z,"12km W of Cobb, California",earthquake
2015-03-15T10:39:45.840Z,38.8434982,-122.8665009,1.9,0.59,md,13,66,0.00387,0.03,nc,nc72411605,2015-03-15T10:54:04.991Z,"12km W of Cobb, California",earthquake
2015-03-15T10:30:44.000Z,66.1985,-147.8864,38,1.1,ml,10,86.3999930880005,,0.69,ak,ak11529091,2015-03-18T16:54:54.557Z,"123km WSW of Fort Yukon, Alaska",earthquake
2015-03-15T10:28:05.000Z,61.4553,-140.5226,4.3,1.6,ml,16,169.199986464001,,0.54,ak,ak11529090,2015-03-18T16:54:49.685Z,"180km WNW of Haines Junction, Canada",earthquake
2015-03-15T10:26:37.360Z,38.8209991,-122.8235016,2.82,0.79,md,15,56,0.00925,0.02,nc,nc72411600,2015-03-15T10:41:04.546Z,"7km NW of The Geysers, California",earthquake
2015-03-15T10:02:11.000Z,59.5963,-152.2789,62.4,1.3,ml,9,179.999985600001,,0.29,ak,ak11531238,2015-03-18T16:54:38.526Z,"32km SW of Anchor Point, Alaska",earthquake
2015-03-15T09:56:46.000Z,60.4835,-147.3668,10.2,1.3,ml,10,151.199987904001,,0.37,ak,ak11531237,2015-03-18T16:54:37.813Z,"78km ESE of Whittier, Alaska",earthquake
2015-03-15T09:52:26.740Z,38.7573318,-122.7288361,3.2,0.8,md,12,97,0.0131,0.03,nc,nc72411595,2015-03-15T10:07:06.037Z,"3km SE of The Geysers, California",earthquake
2015-03-15T09:43:15.000Z,61.6422,-150.4798,53.2,1,ml,10,61.1999951040004,,0.45,ak,ak11531236,2015-03-18T16:54:57.088Z,"26km WSW of Willow, Alaska",earthquake
2015-03-15T09:42:55.330Z,33.4993333,-116.5645,13.75,0.73,ml,32,77,0.03184,0.16,ci,ci37339016,2015-03-16T18:26:18.130Z,"12km ESE of Anza, California",earthquake
2015-03-15T09:40:27.900Z,37.5911667,-118.7321667,10.17,1.06,md,23,89,0.07485,0.04,nc,nc72411585,2015-03-16T21:26:26.967Z,"23km ESE of Mammoth Lakes, California",earthquake
2015-03-15T09:34:21.830Z,31.5105,-115.6945,15.09,2.48,ml,4,180,0.5035,0.18,ci,ci37339008,2015-03-17T21:13:20.182Z,"86km ESE of Maneadero, B.C., Mexico",earthquake
2015-03-15T09:23:43.400Z,32.8945,-116.2525,4.8,0.87,ml,15,101,0.02124,0.25,ci,ci37339000,2015-03-16T18:25:30.551Z,"27km ENE of Pine Valley, California",earthquake
2015-03-15T09:20:03.000Z,58.1428,-154.7425,78.9,3.3,ml,,,,0.77,ak,ak11528981,2015-03-18T17:00:37.738Z,"81km NNW of Larsen Bay, Alaska",earthquake
2015-03-15T09:09:04.620Z,38.814167,-122.8219986,3.64,0.46,md,10,85,0.007711,0.02,nc,nc72411565,2015-03-15T15:05:07.990Z,"7km NW of The Geysers, California",earthquake
2015-03-15T08:57:20.600Z,18.4074,-67.3659,19,2.4,Md,7,291.6,0.24883333,0.18,pr,pr15074002,2015-03-15T14:34:30.850Z,"14km WNW of Rincon, Puerto Rico",earthquake
2015-03-15T08:56:11.000Z,61.03,-150.7919,14.6,2.5,ml,,,,1.26,ak,ak11528977,2015-03-18T17:02:38.923Z,"46km NE of Nikiski, Alaska",earthquake
2015-03-15T08:52:47.510Z,33.643,-116.7278333,16.36,0.5,ml,18,58,0.05195,0.15,ci,ci37338992,2015-03-16T20:57:49.097Z,"11km S of Idyllwild, California",earthquake
2015-03-15T08:50:27.650Z,34.052,-117.1776667,11.07,0.98,ml,30,44,0.05664,0.28,ci,ci37338984,2015-03-16T18:25:33.957Z,"1km SE of Redlands, California",earthquake
2015-03-15T08:48:56.680Z,34.0561667,-117.1765,10.84,0.79,ml,20,88,0.05708,0.31,ci,ci37338976,2015-03-16T18:25:51.080Z,"1km E of Redlands, California",earthquake
2015-03-15T08:33:30.000Z,66.7767,-155.6767,7.1,2,ml,12,251.999979840002,,0.7,ak,ak11531233,2015-03-18T16:54:37.217Z,"54km ESE of Kobuk, Alaska",earthquake
2015-03-15T08:28:57.000Z,63.2022,-151.339,6.6,0.8,ml,7,122.399990208001,,0.31,ak,ak11531232,2015-03-18T16:54:36.524Z,"116km NNW of Talkeetna, Alaska",earthquake
2015-03-15T08:19:32.580Z,37.2728,-116.324,3.82,0.51,ml,8,197.59,0.071,,nn,nn00487056,2015-03-15T08:20:46.465Z,"55km NE of Beatty, Nevada",earthquake
2015-03-15T08:16:38.730Z,38.8358345,-122.8470001,2.92,0.9,md,16,123,0.009403,0.02,nc,nc72411555,2015-03-15T14:04:05.669Z,"10km W of Cobb, California",earthquake
2015-03-15T08:13:07.096Z,41.8729,-119.6303,9.2373,1.34,ml,5,221.24,0.147,0.093,nn,nn00487057,2015-03-15T20:15:41.350Z,"72km SE of Lakeview, Oregon",earthquake
2015-03-15T08:09:32.530Z,37.1463,-115.2985,1.56,0.78,ml,6,133.97,0.329,,nn,nn00487054,2015-03-15T08:11:14.740Z,"27km SSW of Alamo, Nevada",earthquake
2015-03-15T08:03:13.720Z,12.6818,119.9335,35,4.5,mb,,88,7.546,0.62,us,us10001mhu,2015-03-15T16:05:55.877Z,"50km N of Buluang, Philippines",earthquake
2015-03-15T08:00:39.500Z,18.652,-65.1311,34,2.8,Md,9,298.8,0.3701059,0.09,pr,pr15074003,2015-03-15T16:03:14.023Z,"40km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-03-15T07:29:08.260Z,36.533,-89.6371667,13.41,1.5,md,25,42,0.02581,0.08,nm,nm60094191,2015-03-19T13:01:46.770Z,"6km SSW of Lilbourn, Missouri",earthquake
2015-03-15T07:23:19.310Z,33.4518333,-116.5543333,8.83,0.4,ml,21,111,0.05855,0.3,ci,ci37338968,2015-03-16T18:25:54.203Z,"16km SE of Anza, California",earthquake
2015-03-15T07:23:15.000Z,60.9863,-151.4019,67.4,1.3,ml,12,79.1999936640005,,0.33,ak,ak11528934,2015-03-18T16:54:56.486Z,"33km N of Nikiski, Alaska",earthquake
2015-03-15T07:08:10.520Z,32.975,-117.7025,6,1.48,ml,30,196,0.4356,0.25,ci,ci37338960,2015-03-16T20:51:56.261Z,"39km WSW of Carlsbad, California",earthquake
2015-03-15T07:04:08.300Z,33.6781667,-116.7743333,16.72,0.46,ml,22,73,0.06,0.17,ci,ci37338952,2015-03-16T20:36:43.595Z,"9km SW of Idyllwild, California",earthquake
2015-03-15T07:02:35.780Z,37.9603333,-77.9526667,4.96,2.8,mlg,13,46,0.05856,0.21,se,se60005318,2015-03-20T09:40:02.362Z,"9km SSE of Louisa, Virginia",earthquake
2015-03-15T07:00:09.000Z,64.9717,-148.077,15.5,0.3,ml,9,133.199989344001,,0.24,ak,ak11528933,2015-03-18T16:54:51.798Z,"14km NNW of Ester, Alaska",earthquake
2015-03-15T06:59:16.561Z,41.8522,-119.6397,8.1,1.15,ml,5,224.41,0.155,0.1625,nn,nn00487053,2015-03-15T08:12:38.772Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-15T06:58:33.827Z,39.766,-118.4498,8.2197,1.66,ml,10,226.54,0.722,0.0977,nn,nn00487050,2015-03-15T08:06:17.019Z,"42km NE of Fallon, Nevada",earthquake
2015-03-15T06:55:49.000Z,60.2934,-146.1884,23.1,1.6,ml,11,179.999985600001,,0.38,ak,ak11531229,2015-03-18T16:54:35.899Z,"36km SW of Cordova, Alaska",earthquake
2015-03-15T06:52:01.000Z,63.118,-151.5348,5.7,0.9,ml,8,86.3999930880005,,0.49,ak,ak11531228,2015-03-18T16:54:35.234Z,"114km NW of Talkeetna, Alaska",earthquake
2015-03-15T06:49:27.450Z,34.0715,-117.2328333,13.88,1.11,ml,53,49,0.1062,0.3,ci,ci37338928,2015-03-16T18:27:35.270Z,"4km NE of Loma Linda, California",earthquake
2015-03-15T06:20:18.000Z,63.5019,-151.1849,13,0.9,ml,10,71.9999942400005,,0.64,ak,ak11531227,2015-03-18T16:54:34.450Z,"112km W of Cantwell, Alaska",earthquake
2015-03-15T05:46:13.000Z,61.5792,-150.042,45,1.1,ml,10,129.599989632001,,0.31,ak,ak11531226,2015-03-18T16:54:33.598Z,"7km NW of Big Lake, Alaska",earthquake
2015-03-15T05:45:47.000Z,62.3101,-151.2835,78,1.3,ml,8,125.999989920001,,0.22,ak,ak11528912,2015-03-18T16:54:02.760Z,"60km W of Talkeetna, Alaska",earthquake
2015-03-15T05:38:02.000Z,64.5293,-149.2284,16.6,2.1,ml,,,,0.43,ak,ak11528911,2015-03-18T16:54:08.254Z,"7km SW of North Nenana, Alaska",earthquake
2015-03-15T05:37:18.000Z,64.5155,-149.3116,17,1.6,ml,15,118.799990496001,,0.52,ak,ak11528908,2015-03-18T16:54:00.802Z,"11km SW of North Nenana, Alaska",earthquake
2015-03-15T05:24:12.990Z,33.3445,-116.8626667,15.8,0.6,ml,18,107,0.009086,0.26,ci,ci37338912,2015-03-16T18:26:14.923Z,"1km S of Palomar Observatory, California",earthquake
2015-03-15T05:19:14.920Z,36.5911,-97.3516,3.31,2.9,mb_lg,,48,0.204,0.42,us,us10001mh9,2015-03-15T13:21:52.310Z,"10km SSW of Tonkawa, Oklahoma",earthquake
2015-03-15T05:15:41.050Z,34.2028333,-117.3908333,13.52,0.86,ml,23,87,0.07365,0.22,ci,ci37338904,2015-03-16T18:26:17.252Z,"2km SSE of Devore, California",earthquake
2015-03-15T05:12:49.000Z,50.9879,-176.3751,50,3.2,ml,7,233.999981280002,,0.79,ak,ak11531222,2015-03-18T17:03:04.474Z,"101km SSE of Adak, Alaska",earthquake
2015-03-15T05:10:04.280Z,36.2691,-97.2814,6.03,3.1,mb_lg,,56,0.473,0.38,us,us10001mh8,2015-03-16T03:27:50.103Z,"2km SSE of Perry, Oklahoma",earthquake
2015-03-15T05:02:01.000Z,33.788,-116.9501667,12.69,1.5,ml,63,24,0.02482,0.28,ci,ci37338888,2015-03-16T18:28:45.180Z,"1km ENE of San Jacinto, California",earthquake
2015-03-15T05:01:44.370Z,40.511,-124.8785,17.71,2.16,md,12,312,0.4914,0.12,nc,nc72411530,2015-03-19T06:29:04.472Z,"52km W of Ferndale, California",earthquake
2015-03-15T05:00:28.400Z,19.0785,-65.3785,26,2.3,Md,7,302.4,0.77255114,0.15,pr,pr15074001,2015-03-15T07:53:43.284Z,"85km NNE of Luquillo, Puerto Rico",earthquake
2015-03-15T04:56:51.360Z,40.2908333,-121.3676667,7.36,2.26,md,24,105,0.1138,0.08,nc,nc72411525,2015-03-16T20:27:05.905Z,"11km W of Chester, California",earthquake
2015-03-15T04:52:57.000Z,60.6361,-151.8441,75.2,2.1,ml,26,68.3999945280004,,0.44,ak,ak11528879,2015-03-18T16:54:02.064Z,"30km W of Nikiski, Alaska",earthquake
2015-03-15T04:47:21.200Z,18.7214,146.4191,57.52,5.8,mwp,,57,5.315,0.73,us,us10001mh6,2015-03-17T04:01:15.000Z,"79km E of Agrihan, Northern Mariana Islands",earthquake
2015-03-15T04:34:23.810Z,33.8591667,-117.7828333,13.53,0.88,ml,16,146,0.03103,0.18,ci,ci37338880,2015-03-16T20:30:52.169Z,"4km SE of Yorba Linda, California",earthquake
2015-03-15T04:32:20.000Z,60.4266,-152.0421,78.2,1.2,ml,8,115.199990784001,,0.17,ak,ak11531220,2015-03-18T16:54:27.594Z,"39km E of Redoubt Volcano, Alaska",earthquake
2015-03-15T04:21:30.300Z,18.1016,-65.7095,12,1.2,Md,3,194.4,0.13923887,0.2,pr,pr15074000,2015-03-15T07:39:15.705Z,"8km SSE of Punta Santiago, Puerto Rico",earthquake
2015-03-15T04:20:05.870Z,40.5776667,-124.8376667,10.51,2.75,md,64,250,0.4935,0.22,nc,nc72411520,2015-03-17T00:00:06.248Z,"48km W of Ferndale, California",earthquake
2015-03-15T04:18:26.000Z,61.7239,-150.4854,52.3,1.3,ml,16,71.9999942400005,,0.4,ak,ak11528875,2015-03-18T16:54:53.597Z,"23km W of Willow, Alaska",earthquake
2015-03-15T04:17:10.000Z,63.6784,-149.6252,124.7,1.2,ml,11,71.9999942400005,,0.36,ak,ak11528876,2015-03-18T16:54:50.910Z,"38km WSW of Healy, Alaska",earthquake
2015-03-15T04:09:41.370Z,38.8354988,-122.8083344,2.47,0.43,md,6,126,0.01216,0.01,nc,nc72411515,2015-03-15T04:29:04.844Z,"7km WNW of Cobb, California",earthquake
2015-03-15T03:54:15.000Z,63.2601,-151.7307,6,1,ml,10,104.399991648001,,0.48,ak,ak11531217,2015-03-18T16:54:27.015Z,"133km NW of Talkeetna, Alaska",earthquake
2015-03-15T03:42:58.000Z,63.3299,-150.4084,114.7,1.3,ml,12,61.1999951040004,,0.4,ak,ak11531216,2015-03-18T16:54:42.558Z,"73km W of Cantwell, Alaska",earthquake
2015-03-15T03:39:30.882Z,39.5298,-119.1861,13.1494,0.78,ml,12,172.92,0.237,0.1625,nn,nn00487043,2015-03-15T04:30:24.880Z,"10km SSE of Fernley, Nevada",earthquake
2015-03-15T03:23:04.740Z,15.1619,146.3254,69.13,4.4,mb,,98,2.106,0.52,us,us10001mgz,2015-03-15T11:25:34.529Z,"61km E of Saipan, Northern Mariana Islands",earthquake
2015-03-15T03:21:44.000Z,62.7793,-151.8041,7.6,1.1,ml,8,122.399990208001,,0.75,ak,ak11531215,2015-03-18T16:54:41.853Z,"100km WNW of Talkeetna, Alaska",earthquake
2015-03-15T03:18:46.000Z,63.3229,-150.388,16.1,0.7,ml,9,107.999991360001,,0.73,ak,ak11531214,2015-03-18T16:54:44.037Z,"72km W of Cantwell, Alaska",earthquake
2015-03-15T03:14:41.000Z,60.4647,-147.5958,14.2,1.5,ml,11,151.199987904001,,0.57,ak,ak11531213,2015-03-18T16:54:43.251Z,"68km ESE of Whittier, Alaska",earthquake
2015-03-15T02:59:47.290Z,-21.9878,-68.8425,102.55,4.6,mb,,46,0.417,0.72,us,us10001mgq,2015-03-15T11:02:19.684Z,"53km N of Calama, Chile",earthquake
2015-03-15T02:58:04.540Z,36.6048,-97.6888,5,2.6,mb_lg,,71,0.257,0.23,us,us10001mgn,2015-03-15T03:42:18.076Z,"22km S of Medford, Oklahoma",earthquake
2015-03-15T02:56:42.510Z,36.627,-121.187,7.14,0.22,md,11,76,0.03887,0.03,nc,nc72411495,2015-03-18T00:29:04.751Z,"25km NNE of Soledad, California",earthquake
2015-03-15T02:47:33.000Z,62.0549,-152.2005,108.4,1.6,ml,14,212.399983008001,,0.42,ak,ak11531212,2015-03-18T16:54:45.784Z,"112km WSW of Talkeetna, Alaska",earthquake
2015-03-15T02:23:00.741Z,41.8669,-119.622,8.9109,1.4,ml,5,222.4,0.155,0.1332,nn,nn00487041,2015-03-15T06:25:32.450Z,"72km SE of Lakeview, Oregon",earthquake
2015-03-15T02:17:26.000Z,62.1679,-150.5557,8.4,1.3,ml,,,,0.54,ak,ak11528852,2015-03-18T16:54:10.877Z,"28km SW of Talkeetna, Alaska",earthquake
2015-03-15T02:17:03.150Z,-22.2706,-176.3995,67.9,5.2,mb,,40,6.842,1.01,us,us10001mgf,2015-03-15T21:48:00.040Z,"171km SW of Vaini, Tonga",earthquake
2015-03-15T02:13:59.390Z,38.8078346,-122.7689972,2.54,0.56,md,7,117,0.01062,0.01,nc,nc72411490,2015-03-15T02:35:40.154Z,"3km NNW of The Geysers, California",earthquake
2015-03-15T02:09:35.160Z,38.8079987,-122.7695007,2.11,0.87,md,13,70,0.0102,0.02,nc,nc72411485,2015-03-15T02:25:50.735Z,"3km NNW of The Geysers, California",earthquake
2015-03-15T02:03:53.000Z,60.475,-151.6039,75.7,2.1,ml,35,50.3999959680003,,0.54,ak,ak11528848,2015-03-18T16:54:01.387Z,"18km WNW of Kalifornsky, Alaska",earthquake
2015-03-15T02:00:02.170Z,36.0026667,-117.913,5.91,0.7,ml,14,95,0.01901,0.16,ci,ci37338832,2015-03-16T19:17:44.387Z,"6km SE of Coso Junction, California",earthquake
2015-03-15T01:56:51.000Z,50.9909,179.4857,9.8,2.7,ml,7,320.399974368002,,0.21,ak,ak11528846,2015-03-18T17:03:23.807Z,"102km WSW of Amatignak Island, Alaska",earthquake
2015-03-15T01:54:38.000Z,51.1187,179.4594,20.2,2.4,ml,7,316.799974656002,,0.66,ak,ak11528847,2015-03-18T16:54:52.522Z,"93km S of Semisopochnoi Island, Alaska",earthquake
2015-03-15T01:53:14.040Z,34.2171667,-117.4151667,15.31,0.58,ml,17,79,0.05442,0.13,ci,ci37338808,2015-03-16T20:25:46.161Z,"1km WSW of Devore, California",earthquake
2015-03-15T01:49:05.000Z,63.555,-147.3693,4.6,1.1,ml,,,,0.61,ak,ak11528844,2015-03-18T16:54:09.917Z,"80km ENE of Cantwell, Alaska",earthquake
2015-03-15T01:34:03.160Z,40.4025,-121.3113333,9.64,0.92,md,8,258,0.08558,0.06,nc,nc72413455,2015-03-18T19:18:05.443Z,"12km NNW of Chester, California",earthquake
2015-03-15T01:29:24.720Z,38.9358333,-123.6416667,1.33,1.86,md,10,236,0.1338,0.1,nc,nc72411480,2015-03-18T03:11:06.206Z,"5km NE of Point Arena, California",earthquake
2015-03-15T01:22:03.000Z,63.1239,-150.6058,115.6,1.5,ml,15,89.9999928000006,,0.48,ak,ak11528842,2015-03-18T16:54:06.336Z,"88km WSW of Cantwell, Alaska",earthquake
2015-03-15T01:18:19.000Z,62.0268,-148.0858,33.4,1.3,ml,,,,0.28,ak,ak11528840,2015-03-18T16:54:12.510Z,"47km ENE of Sutton-Alpine, Alaska",earthquake
2015-03-15T01:15:22.000Z,61.8885,-151.0508,67.6,1.9,ml,,,,0.58,ak,ak11528837,2015-03-18T16:54:11.836Z,"55km WNW of Willow, Alaska",earthquake
2015-03-15T01:11:34.000Z,62.6067,-149.7123,13,1,ml,11,75.5999939520005,,0.92,ak,ak11531203,2015-03-18T16:54:45.203Z,"37km NNE of Talkeetna, Alaska",earthquake
2015-03-15T01:11:03.700Z,38.8294983,-122.8134995,2.24,0.56,md,8,79,0.006656,0.02,nc,nc72411475,2015-03-15T01:32:04.405Z,"7km W of Cobb, California",earthquake
2015-03-15T01:08:04.370Z,38.8208351,-122.8075027,2.55,0.52,md,7,170,0.003251,0.01,nc,nc72411465,2015-03-15T01:22:04.722Z,"6km NW of The Geysers, California",earthquake
2015-03-15T00:59:46.700Z,33.4416667,-116.4458333,14.61,0.68,ml,26,90,0.08324,0.19,ci,ci37338744,2015-03-16T18:28:52.710Z,"22km NNW of Borrego Springs, California",earthquake
2015-03-15T00:57:52.000Z,62.5791,-151.0362,83.3,1.4,ml,15,100.799991936001,,0.38,ak,ak11531202,2015-03-18T16:54:55.828Z,"55km WNW of Talkeetna, Alaska",earthquake
2015-03-15T00:48:16.430Z,40.2645,-121.2425,1.98,0.92,md,9,141,0.191,0.04,nc,nc72413465,2015-03-18T19:32:05.229Z,"4km S of Chester, California",earthquake
2015-03-15T00:41:36.000Z,59.8786,-151.1347,50.5,1.1,ml,7,89.9999928000006,,0.17,ak,ak11531201,2015-03-18T16:54:47.182Z,"18km NNE of Fritz Creek, Alaska",earthquake
2015-03-15T00:32:45.000Z,69.7029,-146.6829,7.4,2.1,ml,9,208.799983296001,,0.89,ak,ak11531200,2015-03-18T16:54:46.509Z,"88km SE of Prudhoe Bay, Alaska",earthquake
2015-03-15T00:22:10.780Z,38.8128333,-122.8285,2.69,1.7,md,54,37,0.003995,0.04,nc,nc72411445,2015-03-19T03:22:05.100Z,"7km WNW of The Geysers, California",earthquake
2015-03-15T00:21:55.000Z,62.332,-149.1043,2.3,1.1,ml,10,93.5999925120006,,0.74,ak,ak11531199,2015-03-18T16:54:48.827Z,"43km ENE of Y, Alaska",earthquake
2015-03-15T00:21:48.920Z,-14.6651,-73.506,88.71,4.4,mb,,148,4.773,1.29,us,us10001mg0,2015-03-15T08:24:22.235Z,"46km ENE of Tambo, Peru",earthquake
2015-03-15T00:21:20.000Z,51.9274,179.5959,146.9,2.5,ml,6,197.999984160001,,0.33,ak,ak11531198,2015-03-18T17:03:42.084Z,"2km S of Semisopochnoi Island, Alaska",earthquake
2015-03-15T00:21:10.890Z,38.7876663,-122.7761688,2.58,0.49,md,12,118,0.01071,0.02,nc,nc72411450,2015-03-15T00:43:06.779Z,"2km NW of The Geysers, California",earthquake
2015-03-15T00:18:46.880Z,38.8233333,-122.7646667,2.96,0.24,md,16,57,0.008221,0.03,nc,nc72411440,2015-03-17T06:25:04.722Z,"3km W of Cobb, California",earthquake
2015-03-15T00:15:19.000Z,63.4579,-148.8679,9.4,0.6,ml,7,147.599988192001,,0.35,ak,ak11531197,2015-03-18T16:54:50.337Z,"8km NNE of Cantwell, Alaska",earthquake
2015-03-15T00:07:16.800Z,38.7584991,-122.732666,2.32,0.49,md,10,93,0.01092,0.02,nc,nc72411435,2015-03-15T00:22:04.837Z,"2km SE of The Geysers, California",earthquake
2015-03-14T23:59:01.450Z,35.7286667,-121.1153333,7.62,0.69,md,19,69,0.03369,0.03,nc,nc72411430,2015-03-18T00:08:04.239Z,"11km NE of San Simeon, California",earthquake
2015-03-14T23:56:34.000Z,63.0287,-149.7394,79.1,1.7,ml,33,46.7999962560003,,0.65,ak,ak11528821,2015-03-18T02:28:18.765Z,"56km SW of Cantwell, Alaska",earthquake
2015-03-14T23:55:32.220Z,37.5166667,-118.7938333,4.47,0.66,md,9,170,0.07842,0.06,nc,nc72411425,2015-03-16T17:53:04.492Z,"21km SE of Mammoth Lakes, California",earthquake
2015-03-14T23:40:05.370Z,38.8216667,-122.7659988,2.92,1.19,md,16,51,0.009308,0.02,nc,nc72411420,2015-03-15T06:08:05.678Z,"3km W of Cobb, California",earthquake
2015-03-14T23:37:00.810Z,40.4153333,-121.3025,7.59,0.99,md,9,257,0.094,0.08,nc,nc72413430,2015-03-18T18:55:05.758Z,"13km NNW of Chester, California",earthquake
2015-03-14T23:32:54.810Z,-71.7919,-126.3183,10,5,mb,,79,17.474,0.77,us,us10001mft,2015-03-15T07:35:32.395Z,"186km N of Siple, Mount, Antarctica",earthquake
2015-03-14T23:29:34.660Z,32.6576667,-117.96,6,2.31,ml,10,204,0.5895,0.32,ci,ci37338696,2015-03-16T20:22:56.466Z,"40km ESE of San Clemente Is. (SE tip), California",earthquake
2015-03-14T23:26:24.000Z,61.1551,-150.6883,14.3,1.2,ml,11,61.1999951040004,,0.58,ak,ak11528813,2015-03-18T02:27:47.445Z,"42km W of Anchorage, Alaska",earthquake
2015-03-14T23:22:09.600Z,19.345,-155.1143,5,1.6,Md,,144,0.04491576,0.16,hv,hv60872481,2015-03-17T03:41:29.824Z,"16km SE of Volcano, Hawaii",earthquake
2015-03-14T23:20:58.380Z,34.003,-116.3985,8.46,1.36,ml,51,37,0.06274,0.19,ci,ci37338680,2015-03-16T18:29:00.600Z,"11km ENE of Desert Hot Springs, California",earthquake
2015-03-14T23:20:31.000Z,59.4764,-150.0012,20.3,1.4,ml,6,280.799977536002,,0.4,ak,ak11528807,2015-03-18T02:27:46.332Z,"76km SSW of Seward, Alaska",earthquake
2015-03-14T23:17:23.960Z,38.8366661,-122.8065033,2.45,0.56,md,5,125,0.01354,0.01,nc,nc72411410,2015-03-14T23:39:06.364Z,"7km WNW of Cobb, California",earthquake
2015-03-14T23:15:48.070Z,37.1813333,-121.5548333,7.76,0.86,md,20,102,0.05992,0.04,nc,nc72411415,2015-03-17T23:58:05.805Z,"10km ENE of Morgan Hill, California",earthquake
2015-03-14T23:15:12.850Z,-5.6732,146.3768,68.14,4.9,mb,,74,3.738,0.78,us,us10001mfq,2015-03-14T23:34:21.818Z,"81km SE of Madang, Papua New Guinea",earthquake
